conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1901470294314975338,Mon Mar 17 03:07:00 +0000 2025,1,Gara-gara keluarga ini banyak yang jadi pengen nikah dan punya anak. Padahal sebelumnya banyak orang pengen melajang atau childfree,1901470294314975338,,,in,,0,0,0,https://x.com/babyvanillaaa/status/1901470294314975338,1283914487142080512,babyvanillaaa
1901176845799956943,Mon Mar 17 03:03:09 +0000 2025,7,@IndoPopBase kenapa ya orang2 sesibuk itu ngurusin keputusan orang lain yang bahkan ga berdampak apa2 ke diri kita. padahal kalo kita ga setuju childfree yaudah tapi gausah nyalahin keputusan orang lain juga,1901469323950240108,,IndoPopBase,in,,0,0,0,https://x.com/imsweetnsalty/status/1901469323950240108,1064832622315024384,imsweetnsalty
1901461574755537241,Mon Mar 17 02:32:21 +0000 2025,0,sampe detik ini masi ga paham urusin keputusan orang lain yg mau childfree tuh apa untungnya sih? to the point she was su1cidal..? she and her husband are clearly happy with their choice let them be..,1901461574755537241,,,in,Psalms 147:3,0,0,0,https://x.com/loveandwarmhugs/status/1901461574755537241,1089150609834467329,loveandwarmhugs
1901461351924707780,Mon Mar 17 02:31:28 +0000 2025,0,gue bukan penganut childfree tp gue bingung kenapa pilihan dia bisa segitunya bisa bikin orang sebel padahal dia juga gak mempromosikan childfree kek HEY AYO SEMUA CHILDFREEE ,1901461351924707780,,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/lemineralee8/status/1901461351924707780,69580334,lemineralee8
1901461043832090856,Mon Mar 17 02:30:14 +0000 2025,0,kalau dia mau childfree pertimbangin ga sih? daripada ada baby tapi figur bapaknya ga dapet karna dinas jauh ga enak berpartner sendirian itu,1901461043832090856,,,in,Timur Tengah Jawa ,0,0,0,https://x.com/xagzi/status/1901461043832090856,415961409,xagzi
1901460093599658021,Mon Mar 17 02:26:28 +0000 2025,0,Dituduh Pilih Childfree Wendy Walters Sentil Netizen: Apa Gue Harus Pencitraan? https://t.co/D8o1uiwfgU,1901460093599658021,,,in,,0,0,0,https://x.com/Riaumakmurcom/status/1901460093599658021,1636218484408344577,Riaumakmurcom
1901002836319613320,Mon Mar 17 02:14:01 +0000 2025,0,@INTERIORPORN1 Cocok buat pasangan muda childfree,1901456960962322589,,INTERIORPORN1,in,Kingdom of Taured,0,0,0,https://x.com/TorroSTY/status/1901456960962322589,1598901955094802432,TorroSTY
1901455432251765240,Mon Mar 17 02:07:57 +0000 2025,0,ada tuh yg mau childfree gara katanya mending duit buat anak dipake beli mi ayam,1901455432251765240,,,in,bakery,0,2,0,https://x.com/aengichie/status/1901455432251765240,1807012294679011328,aengichie
1901455393328623758,Mon Mar 17 02:07:47 +0000 2025,1,keputusan pribadi seseorang pun di complain tu buat apa? dia memutuskan untuk childfree ya hak dia urusannya dengan kita apa?,1901455393328623758,,,in,,0,0,0,https://x.com/me_jinkaiiii/status/1901455393328623758,1624979340797841410,me_jinkaiiii
1901454190137995500,Mon Mar 17 02:03:00 +0000 2025,3,mindset netijen indo plng aneh. mereka mikir banyak anak banyak rejeki mindset begitu mindset paling kentut goreng anjrit. org mau childfree mereka yg plng pusink jir kek??,1901454190137995500,,,in,,0,3,0,https://x.com/roomonfirre/status/1901454190137995500,2243989008,roomonfirre
1901451616211140683,Mon Mar 17 01:52:47 +0000 2025,0,Teringat dulu nk cari telur susah. Aku check Econsave Tesco and Aeon satu hari tu. Harga berbelas. Reda je la. Sebb entah ayam satu Malaysia nk childfree ke acane. Alhamdulillah now stock tak limited dah.,1901451616211140683,,,in,,0,0,0,https://x.com/Asyayang99/status/1901451616211140683,1453170476054827009,Asyayang99
1901244293114638721,Mon Mar 17 00:49:05 +0000 2025,10,@ucok_johnson @KuntoAjiW Apa gerakan #ChildFree perlu banget buat slh satunya mempertahankan idealisme? Lihat tren skrg gk sedikit generasi menunda/(bahkan) gk pengen punya anak,1901435586352967782,,ucok_johnson,in,,1,1,0,https://x.com/rizz450/status/1901435586352967782,1688205636604243968,rizz450
1901433386893500476,Mon Mar 17 00:40:21 +0000 2025,0,Tidak sedikit orang yg menjawab diplomatis sbg cara menghindar dr membuka hal sebenarnya. Cara tsb bukan hny monopoli para diplomat pejabat elit partai atau aparat hukum. Rakyat juga main diplomatis misal: dukung childfree tidak penting punya anakkondisi sebenarnya ?,1901433386893500476,,,in,Indonesia🇮🇩,0,0,0,https://x.com/EmhadyZ/status/1901433386893500476,548162595,EmhadyZ
1901176845799956943,Mon Mar 17 00:15:06 +0000 2025,1,@IndoPopBase masalah childfree gitasav ini ga kelar kelar njir,1901427033529545156,,IndoPopBase,in,,0,0,0,https://x.com/caramellamber/status/1901427033529545156,1427349060,caramellamber
1901421596985995713,Sun Mar 16 23:53:30 +0000 2025,0,Apasih ruginya orang-orang yang gak senang nengok orang lain childfree??? Oh rasaku karna iri nengok orang punya kebebasan untuk gak ngikutin tuntutan masyarakat sedangkan mereka terpaksa wkwk masih pengen bebas bukannya ngurus anak,1901421596985995713,,,in,konohakagure,0,0,0,https://x.com/surivonlieve/status/1901421596985995713,1298286465252593664,surivonlieve
1901028155504423347,Sun Mar 16 22:28:05 +0000 2025,0,@hijral_wahidi @eureka__14 @tanyarlfes iya maksudnya knp hrs berandai2 ksanaaa. emg punya anak diwaktu susah jg ga nyesel? ada ajaa ortu yg nyesel berharap bs ngasi lebih. jd pikir yg baik2 ajaa maksudnya. yg kaya dikasi mandul pun jg banyak pdhl ga milih childfree,1901400102847263152,,hijral_wahidi,in,Jakarta,0,1,0,https://x.com/evewhobakes/status/1901400102847263152,230198627,evewhobakes
1901298338252947501,Sun Mar 16 21:48:20 +0000 2025,3,@welkomtomars Aku pikir kesadaran kritis berbasis pengalaman begini baik ya. Jadi kalaupun suatu saat pengen punya anak dengan kesadaran penuh Aku selalu support perempuan/pasangan yang dengan kesadaran memilih punya anak ataupun memilih childfree.,1901390098572427443,,welkomtomars,in,,0,0,0,https://x.com/wandarxn/status/1901390098572427443,472921471,wandarxn
1901193009464586548,Sun Mar 16 15:42:25 +0000 2025,0,@fleurianaam @convomf hmmm.. aku kayanya childfree deh sampe ga temenan sama kamu baru punya anak,1901298011474641118,,fleurianaam,in,,0,1,0,https://x.com/bilmeong/status/1901298011474641118,1325357943747874816,bilmeong
1901230465954291917,Sun Mar 16 15:39:13 +0000 2025,1,@bingbinge656 And then ramai persoal kenapa org bukan melayu semakin xsuka or benci isle pastu as usual salahkan org liberal/childfree/feminist/atheist/wibu,1901297208865018224,,bingbinge656,in,,0,0,0,https://x.com/Yaewangy84/status/1901297208865018224,1478963639264505859,Yaewangy84
1901291848829988914,Sun Mar 16 15:17:55 +0000 2025,0,Masih keinget bgt pas ngomong mau childfree sama kakak sendiri tp malah diketawain dan dibilang kebobolan gue ketawain lu yeah well if the table turns i'll be the first one who laughs,1901291848829988914,,,in,Indonesia,0,0,0,https://x.com/disuntiaphari/status/1901291848829988914,1795157828988174336,disuntiaphari
1901176845799956943,Sun Mar 16 15:15:53 +0000 2025,35,@IndoPopBase Lagian kalo dia milih childfree ruginya ke netizen apa sih anjir ribet bgt dah selama dia dan suami milih begitu ya udh sih,1901291337116172701,,IndoPopBase,in,Zhao Lusi💜,0,0,0,https://x.com/nemophilastr/status/1901291337116172701,732343668045029376,nemophilastr
1901285663120429540,Sun Mar 16 14:53:20 +0000 2025,0,emang kalo dia childfree kenapa sih kok elu semua yg repot,1901285663120429540,,,in,the tortured poets department,0,0,0,https://x.com/jealouzsy/status/1901285663120429540,1269831529951158272,jealouzsy
1901273837427462539,Sun Mar 16 14:50:46 +0000 2025,0,@SyamsulHudha10 Tambahin haters childfree qiqiqiqiqiqiqi,1901285017151791486,,SyamsulHudha10,in,DepokCity,0,0,0,https://x.com/slardriz94/status/1901285017151791486,237485630,slardriz94
1901176845799956943,Sun Mar 16 14:45:49 +0000 2025,0,@IndoPopBase gue jg ga habis pikir sm yg ngatain pilihan hidup orang yg masih batas wajar kalo misal jd banyak yg ikutan childfree bukan krn semata omongan gita pastinya.,1901283768989794339,,IndoPopBase,in,JKT world ,0,0,0,https://x.com/bulantiga3/status/1901283768989794339,60226177,bulantiga3
1901282996113813536,Sun Mar 16 14:42:45 +0000 2025,0,Tbtb kepikiran dia mau punya anak atau childfree yaa https://t.co/FugES6cBfe,1901282996113813536,https://pbs.twimg.com/media/GmK2zYUaYAAxDM9.jpg,,in,,0,0,0,https://x.com/JValentinepeach/status/1901282996113813536,1170096995656069121,JValentinepeach
1901282564695876050,Sun Mar 16 14:41:02 +0000 2025,2,Gue masih gak paham kenapa orang bisa bothered bgt sama keputusan orang lain yang pengen childfree? Kenapa maksa banget mau nyuruh orang lain punya anak? Sumpah gue gak bisa paham aja gitu loh sama jalan pikirannya. Kenapa?,1901282564695876050,,,in,she/her • 21,0,1,0,https://x.com/ainlovesh/status/1901282564695876050,1282894823582621697,ainlovesh
1901275387713175698,Sun Mar 16 14:12:31 +0000 2025,0,belajar ilmu parenting padahal tau nanti bakal childfree (aku),1901275387713175698,,,in,,0,0,0,https://x.com/Vvnlblue/status/1901275387713175698,1845787076509470721,Vvnlblue
1901013100922581117,Sun Mar 16 14:12:30 +0000 2025,0,@ireneclaire202 inilah kenapa ada yg childfree,1901275383993110659,,ireneclaire202,in,gotham city,0,0,0,https://x.com/mathelvar/status/1901275383993110659,1182527509453103106,mathelvar
1901261734234521700,Sun Mar 16 14:00:01 +0000 2025,0,@Andrihoper @BaseBDG Pengennya childfree sih,1901272245823254956,,Andrihoper,in,She/her,1,1,0,https://x.com/inimiqaan/status/1901272245823254956,1203557233650388994,inimiqaan
1901271125138813094,Sun Mar 16 13:55:34 +0000 2025,20,eh maaf ini area halu ya vibesnya kaya istri lagi ikut suami dinas ke luar negeri sekalian liburan belum ada anak soalnya masih diskusi tetep nunda punya anak atau childfree sekalian https://t.co/qs9504krMH,1901271125138813094,https://pbs.twimg.com/media/GmKsAs_a8AAFrj2.jpg,,in,unknown ,0,3,0,https://x.com/sselysian_/status/1901271125138813094,1127463887446536193,sselysian_
1901271033841373450,Sun Mar 16 13:55:13 +0000 2025,18,my pretty wife kamu cocok bgt jd istri pemilik tambang (yg tidak korupsi) kerjaannya nyanyi dan santunan ke yatim piatu memilih untuk childfree karena tau kamu dan suami super sibuk terus jd nya buka sekolah gratis aja,1901271033841373450,,,in,bangsal 1,0,3,1,https://x.com/joyrneyme/status/1901271033841373450,1622402968225193984,joyrneyme
1901270670690173024,Sun Mar 16 13:53:46 +0000 2025,0,jujur aku ngikutin dia bgt pas jaman dari masih kuliah trs makin kesini apalagi opininya yg childfree bikin makin ga sepaham akhirnya unfoll blokir i mean kalau kita udh ga sepaham sama pendapat orng tinggalin! jangan malah judge merasa si paling bener,1901270670690173024,,,in,,0,1,0,https://x.com/lesyeuxdeyoung/status/1901270670690173024,864374327931801602,lesyeuxdeyoung
1901268932490907666,Sun Mar 16 13:46:52 +0000 2025,0, Kak Sun km gk bakal lanjutin AU nomin yg Jeno namanya kakang klo gk salah dia nikah ama Jaemin trus childfree tapi malah ketitipan bayi aku nungguin banget ... - Belum ada niatt buat bikin long tapi gak tau nanti skskks #tellonym https://t.co/iaSNdGXHD6,1901268932490907666,,,in,Nominist,0,0,0,https://x.com/altersunday_/status/1901268932490907666,1152157079689297920,altersunday_
1901262043438846145,Sun Mar 16 13:43:12 +0000 2025,0,@ruohau maaf ya ga terima anak dlu aku mau childfree,1901268009789821216,,ruohau,in,🥥 — uncommitted. ,0,1,0,https://x.com/zhouyev/status/1901268009789821216,3252686096,zhouyev
1901264689054810413,Sun Mar 16 13:30:00 +0000 2025,0,Gita Savitri mendapat banyak hujatan setelah ungkap memilih childfree atau tidak memiliki anak. https://t.co/B2XgQnB1Qe,1901264689054810413,,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/Insertlivettv/status/1901264689054810413,48890883,Insertlivettv
1901259894323605722,Sun Mar 16 13:15:31 +0000 2025,2,Lagian punya anak tuh nggak mudah. Nggak cuma harus siap secara finansial tapi mental juga. Mereka aware akan hal itu dan milih childfree. Kalau mereka mau childfree yaudah sih biarin aja.,1901261044699525446,,rapetite,in,in my own little silly world,0,0,0,https://x.com/rapetite/status/1901261044699525446,1230094606273896450,rapetite
1901259894323605722,Sun Mar 16 13:10:57 +0000 2025,0,Kenapa sih orang-orang suka banget menghakimi pilihan hidup orang lain? Padahal gak merugikan siapapun? Terserah dia lah mau childfree atau nggak ngapain sih urusin hidup orang? Kayak hidupnya udah bener aja.,1901259894323605722,,,in,in my own little silly world,0,1,0,https://x.com/rapetite/status/1901259894323605722,1230094606273896450,rapetite
1901257550773023110,Sun Mar 16 13:01:39 +0000 2025,1,krn bikin inget mm tu dulu jg kayak aku skrg tau lulus kuliah nyasar semigap and when she reached her dream eventually she s ended up as a mom kenapa ya . kesel bgt . aku mau childfree (bukan ini tujuan bukunya tp yeah hidup gitasav),1901257554308866469,,eterhalcyon,in,,0,0,0,https://x.com/eterhalcyon/status/1901257554308866469,1135394983928709121,eterhalcyon
1901251225557037291,Sun Mar 16 12:36:30 +0000 2025,14,boikot fairmont dibilang kasian staff yg kerja ada cewek fans olahraga dibilang rahim anget ada cewek childfree jadi bahan projecting ibu ibu gajelas yg kesindir sama kapan hamil kapan isi korban peod dibilang pasti mau pasti gatel lo semua buka pake tai aja,1901251225557037291,,,in,,0,0,1,https://x.com/sonnakotojanai/status/1901251225557037291,1056884849481400321,sonnakotojanai
1901176845799956943,Sun Mar 16 12:05:58 +0000 2025,1,@IndoPopBase masih ga ngerti kenapa orang-orang permasalahin childfree ,1901243543919968597,,IndoPopBase,in,indonesia 🇮🇩 | 20 | he/him,0,0,0,https://x.com/rynark/status/1901243543919968597,745153382965354498,rynark
1901028155504423347,Sun Mar 16 12:05:53 +0000 2025,0,@tanyarlfes Bukan freeechild si kaya mungkin nunda dlu kalo childfree emg kedepannya ga bakal ada rencana buat punya anak meskipun ekonomi tinggi tpi klo nunda sementara smpe siap semuanya menurutku it's okey,1901243520591319192,,tanyarlfes,in,,0,1,0,https://x.com/amuusn/status/1901243520591319192,1410517355235479552,amuusn
1901028155504423347,Sun Mar 16 11:59:10 +0000 2025,1,@hijral_wahidi @tanyarlfes iya paham.. kan sender blg milih childfree krn ekonomi belum stabil. ya gatau nantinya kl dikasi stabil mgkn dia berubah pikiran. positive thinking aja sih kt gue yah. pemerintah ud ribet lo jgn ikut ribet ,1901241829078786227,,hijral_wahidi,in,Jakarta,0,0,0,https://x.com/evewhobakes/status/1901241829078786227,230198627,evewhobakes
1900726978711613564,Sun Mar 16 11:54:17 +0000 2025,0,@Falikhpa @wiwinliain @hiphiphoe prihatin? klo childfree gmn,1901240600198045771,,Falikhpa,in,queen lucinta luna 😘,0,1,0,https://x.com/h3lloriki/status/1901240600198045771,1498325450988617729,h3lloriki
1901233780754702775,Sun Mar 16 11:27:11 +0000 2025,8,Karena sudah terjadi inflasi orang di Indonesia nyawa Manusia jadi gaada harganya. Makanya sejatinya childfree adalah salah satu bentuk perlawanan terhadap rezim untuk meningkatkann harga diri masyarakat,1901233780754702775,,,in,,0,0,1,https://x.com/amoriondnat/status/1901233780754702775,1561937703318409216,amoriondnat
1901176845799956943,Sun Mar 16 11:23:14 +0000 2025,33,@mdht83 @bsideofhell @IndoPopBase Soalnya di keputusan childfree ga ada anak yg bakal jadi perfect victim dari berita2 dajjal yg seliweran. Masyarakat sini kan butuh orang teraniaya utk bersyukur.,1901232785878049238,,mdht83,in,,1,1,7,https://x.com/thumbprintco/status/1901232785878049238,1399086277014654977,thumbprintco
1901226837625495604,Sun Mar 16 10:59:35 +0000 2025,0,Semakin yaqueenn untuk childfree,1901226837625495604,,,in,,0,0,0,https://x.com/avaneeshcyan/status/1901226837625495604,1153272561007939584,avaneeshcyan
1901224822593749349,Sun Mar 16 10:51:35 +0000 2025,0,GAPAPA BANGET!!! Daripada nanti anaknya yg harus nanggung beban yg seharusnya dipikul orang tua lebih baik nunda punya anak dulu / childfree sekalian.,1901224822593749349,,,in,,0,0,0,https://x.com/LeexSohee/status/1901224822593749349,1213400816519745537,LeexSohee
1901224738657296628,Sun Mar 16 10:51:15 +0000 2025,0,Jadi sangat paham &amp; ga heran kalo banyak pasangan yg childfree. Lebih baik ga punya anak daripada punya anak tapi diajak menderita di ekonomi saat ini yg krisis.,1901224740574109757,,jooniejuliet,in,"Tangerang, Banten",0,0,0,https://x.com/jooniejuliet/status/1901224740574109757,1312960524288585728,jooniejuliet
1901220648539557967,Sun Mar 16 10:44:12 +0000 2025,0,@2heartsoul Tiap liat ye-on kefikiran apa gk jadi childfree aja ya ,1901222965292728502,,2heartsoul,in,,0,1,0,https://x.com/bsideofhell/status/1901222965292728502,1427673171642093568,bsideofhell
1901183049884463502,Sun Mar 16 10:42:01 +0000 2025,13,@ahstings flaunt? pertama kli BGT keluar dr mulutnya doi blg childfree krn apa? ya krn disuru dan ditanya mlu sm manusia internet buat punya anak. sejak saat itu doi speak up dan ternyata banyak perempuan yg relatable (ditanya momongan abis nikah),1901222413985366242,,ahstings,in,,0,1,0,https://x.com/canistoleurdad/status/1901222413985366242,1505530123994660867,canistoleurdad
1901220955516481696,Sun Mar 16 10:36:13 +0000 2025,0,gw gak mau disuruh komitmen sampe seumur hidup ya pilih childfree lah,1901220955516481696,,,in,edtwt kinda (not a minor),0,0,0,https://x.com/reigenboti/status/1901220955516481696,1725286438793891840,reigenboti
1901220835366756525,Sun Mar 16 10:35:44 +0000 2025,0,childfree itu PILIHAN dan di dunia ini gak salah kok punya pilihan untuk childfree karena malah menguntungkan. gw heran sama orang yg ngata ngatain childfree itu knp kayak itu hidup dia pilihan dia kenapa ELu yg sewot??? yg nafkahin elu????? bukan kan.,1901220835366756525,,,in,edtwt kinda (not a minor),0,0,0,https://x.com/reigenboti/status/1901220835366756525,1725286438793891840,reigenboti
1900013434399551593,Sun Mar 16 10:24:18 +0000 2025,0,@AstoMedia @RougheA37670 Wkwk akibat emosi memahami kalimat aja ga wkwk. Bedakan childfree sama menunda ya. Jangan tantrum mulu,1901217957604217075,,AstoMedia,in,,0,0,0,https://x.com/gataujugawoi/status/1901217957604217075,1794420589438152704,gataujugawoi
